id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5902,559,Mastercard,Debit,5579186804778775,44652,880,Yes,1,17130,39417,2011,No
1093,559,Mastercard,Debit,5017284678566476,44682,246,Yes,2,9852,38749,2012,No
2193,1338,Mastercard,Debit,5507680552446400,44075,227,Yes,1,20479,39508,2008,No
2194,1338,Mastercard,Debit (Prepaid),5147068410331391,40787,725,Yes,1,100,39508,2011,No
3099,75,Mastercard,Credit,5689040853282702,44470,551,Yes,2,9200,40664,2011,No
2227,75,Mastercard,Debit,5122476616301895,43952,133,Yes,1,17314,39873,2011,No
3781,75,Mastercard,Debit,5304039785163827,45170,849,Yes,1,20605,38899,2011,No
4113,75,Discover,Credit,6798120561105479,45413,373,No,2,9500,37834,2005,No
1453,861,Discover,Credit,6546589729646885,43862,99,Yes,2,10600,43862,2020,No
4078,100,Mastercard,Debit,5561095552395447,45261,957,Yes,1,34065,43647,2019,No
2571,100,Mastercard,Credit,5051745688370284,42430,195,Yes,1,16200,39539,2013,No
2208,100,Visa,Debit (Prepaid),4730478240405316,45627,114,Yes,2,2,39508,2010,No
1045,100,Visa,Debit,4084349539485967,44652,536,Yes,1,26714,38018,2010,No
5000,100,Visa,Debit,4600429352082372,43831,674,Yes,2,41084,37895,2012,No
3782,100,Mastercard,Debit,5706014273634676,39569,360,Yes,2,11392,38899,2015,No
5903,100,Mastercard,Debit,5121412939946667,44835,799,Yes,2,21205,39417,2011,No
3148,1140,Mastercard,Debit,5554081439634551,44743,695,Yes,2,22409,41760,2014,No
660,1140,Mastercard,Debit,5911201546356823,44136,172,Yes,1,26275,43831,2020,No
3873,1140,Visa,Debit (Prepaid),4351720469066759,44044,218,Yes,1,74,39630,2011,No
2845,1140,Mastercard,Debit,5152235839088172,45108,469,No,2,27298,37742,2007,No
2195,1140,Mastercard,Debit (Prepaid),5967896787942497,45505,949,Yes,1,61,39508,2010,No
41,1140,Mastercard,Credit,5586713288069328,44743,232,Yes,2,17000,37622,2009,No
411,531,Amex,Credit,334781877942824,45170,660,Yes,1,6700,43831,2020,No
1948,531,Visa,Credit,4969893593143817,44835,58,Yes,1,9600,43862,2020,No
894,531,Visa,Debit,4746520577856918,44013,959,Yes,1,16350,43831,2020,No
1704,279,Mastercard,Credit,5201739490879007,44621,620,No,2,8500,43862,2020,No
1949,279,Visa,Debit,4390973591646087,43862,260,Yes,2,29078,43862,2020,No
1129,362,Visa,Debit,4385365268806508,45536,151,Yes,2,11868,39114,2015,No
5474,362,Visa,Debit,4362821338983929,45536,272,Yes,1,9708,39022,2013,No
3740,362,Mastercard,Debit,5846069874081323,39753,812,Yes,2,16541,38534,2011,No
117,1458,Visa,Debit,4529699535483304,44317,329,Yes,1,10982,38718,2011,No
5243,1458,Mastercard,Debit,5016909247780196,43983,479,No,2,11094,40817,2011,No
895,1458,Visa,Credit,4733347153706598,44013,265,Yes,2,8000,43831,2020,No
4814,1458,Mastercard,Debit,5793823082189569,43831,210,Yes,1,7535,40787,2011,No
5741,976,Visa,Debit,4097569831392145,44743,289,Yes,1,24296,43405,2018,No
6048,976,Mastercard,Debit,5966652632775568,45047,536,Yes,1,20816,40878,2011,No
2169,976,Discover,Credit,6574776064588951,44713,509,Yes,2,14700,39508,2019,No
3455,976,Visa,Debit,4440574696341642,43922,962,No,2,17145,39965,2010,No
4501,976,Visa,Debit,4752612253568533,44774,162,Yes,1,11391,36404,2015,No
5677,71,Mastercard,Debit (Prepaid),5017252384270871,44743,389,Yes,2,69,41214,2012,No
3481,71,Mastercard,Credit,5344072434039629,41030,462,Yes,2,9100,40330,2016,No
3354,375,Mastercard,Debit,5492294137017692,41122,745,Yes,2,22137,39234,2007,No
5537,375,Mastercard,Debit,5673229210000459,40299,141,No,1,13698,39753,2010,No
2608,375,Mastercard,Debit,5594766760079503,43831,541,Yes,1,17598,39904,2009,No
4580,403,Mastercard,Debit,5523941420112539,44378,71,Yes,1,6957,38596,2011,No
3988,983,Visa,Debit,4832794053001176,44501,588,Yes,1,20839,40725,2011,No
5333,983,Visa,Debit,4481338830716771,44835,467,Yes,1,28004,43374,2018,No
5573,983,Mastercard,Debit,5743016565516756,40148,138,Yes,1,19114,40118,2010,No
6049,983,Mastercard,Debit,5146883948059613,43252,867,Yes,2,13657,40878,2011,No
1023,983,Mastercard,Debit,5486627600298205,44743,125,Yes,1,23404,37653,2010,No
2151,435,Mastercard,Debit,5329257764930749,44256,359,Yes,2,4898,39142,2015,No
2609,435,Mastercard,Debit,5903653067942572,44075,25,No,1,10654,39904,2010,No
2572,542,Mastercard,Credit,5606160450914606,45139,46,Yes,2,6600,39539,2016,No
4979,542,Amex,Credit,333480454420533,44075,392,No,1,8300,37895,2011,No
4195,542,Amex,Credit,379940351891689,44136,954,Yes,2,12300,39295,2012,No
2025,542,Mastercard,Credit,5941275556386094,45352,128,Yes,1,5500,36951,2010,No
4311,542,Visa,Credit,4888461276072573,44835,747,Yes,1,5900,40026,2010,No
4263,1090,Mastercard,Debit,5839584564422187,45444,206,No,1,26404,39661,2011,No
3619,1090,Mastercard,Debit,5620855750640306,45139,492,No,1,18773,42887,2017,No
4312,1090,Visa,Debit,4539066236622195,43497,145,No,2,21087,40026,2009,No
1293,1090,Visa,Credit,4667046973414964,45047,952,Yes,2,14400,40575,2011,No
5445,1090,Visa,Credit,4973318740626868,45505,586,Yes,1,11400,38657,2010,No
2799,60,Mastercard,Debit,5713112635487348,43862,796,Yes,1,11159,35916,2015,No
4581,60,Mastercard,Debit,5409541769328200,42826,23,Yes,1,10233,38596,2017,No
5475,60,Visa,Debit (Prepaid),4326714873054572,45413,692,Yes,3,45,39022,2012,No
4544,60,Visa,Credit,4372866189717850,44136,785,Yes,2,6400,37865,2010,No
4118,287,Mastercard,Debit,5384350370649513,45170,549,Yes,1,14070,37834,2014,No
5783,287,Mastercard,Debit,5299823964392127,45261,273,No,2,2159,37591,2006,No
3527,287,Mastercard,Debit,5291762862057509,44105,269,Yes,1,26425,40695,2011,No
5498,1857,Mastercard,Debit,5642734548545159,43405,405,Yes,2,66781,39387,2009,No
4418,1857,Visa,Debit,4568370619528049,45108,983,Yes,1,47684,41487,2013,No
5089,1857,Mastercard,Credit,5571571366314376,45474,126,Yes,1,27700,39356,2013,No
4015,1857,Visa,Credit,4915308819332544,45047,776,Yes,2,10700,41456,2013,No
896,1857,Visa,Debit,4698439364398046,44228,414,Yes,1,49679,43831,2020,No
2473,1291,Visa,Credit,4381113346368526,45231,51,Yes,2,1900,38078,2011,No
5139,1291,Visa,Debit,4448948827886660,44197,687,Yes,1,11885,39722,2011,No
4785,408,Mastercard,Debit,5335828686031643,42036,167,Yes,2,785,40422,2010,No
4960,408,Visa,Credit,4749273777651489,44621,809,Yes,2,6900,37165,2011,No
2515,408,Visa,Debit,4450794746298149,43435,502,Yes,1,22457,38808,2010,No
3528,173,Mastercard,Debit,5072626821657978,44774,701,Yes,2,14701,40695,2011,No
3916,173,Visa,Debit (Prepaid),4589358638611077,44986,207,Yes,1,3,39995,2020,No
981,173,Mastercard,Debit,5659101740652440,37288,501,Yes,2,23502,36557,2020,No
3066,173,Mastercard,Debit (Prepaid),5926977700240338,44531,508,Yes,2,44,40299,2010,No
2228,1787,Mastercard,Debit,5686962857502766,44713,257,Yes,1,27590,39873,2010,No
4826,1787,Visa,Debit,4230041150211486,45474,872,Yes,1,37338,40787,2011,No
4645,1787,Mastercard,Credit,5409754518829059,45017,806,Yes,1,15500,39326,2012,No
5849,1787,Visa,Debit,4420367772042775,39203,704,Yes,2,33807,38687,2008,No
4978,1787,Visa,Debit,4063898777653037,37530,671,Yes,2,24056,37530,2009,No
3207,1787,Visa,Credit,4616160672677136,37895,410,Yes,2,11400,35947,2007,No
990,1800,Mastercard,Debit (Prepaid),5214165168049372,40817,254,Yes,2,37,36923,2004,No
1130,1800,Visa,Credit,4275119808129751,41640,864,Yes,1,11000,39114,2010,No
5538,438,Mastercard,Debit,5538862189927591,45261,664,Yes,2,2307,39753,2010,No
2623,438,Visa,Debit,4763832977457199,40148,581,Yes,2,10362,39904,2015,No
5265,1988,Visa,Debit,4359389213795356,45200,546,Yes,1,37318,41183,2012,No
4216,1988,Mastercard,Credit,5056150001403124,39783,451,Yes,1,22800,39295,2007,No
2161,1988,Visa,Debit,4169838718882754,44317,899,Yes,1,57294,39142,2010,No
3100,1988,Mastercard,Debit,5565968548709329,45474,877,Yes,2,30024,40664,2011,No
6063,1988,Visa,Credit,4610405635857644,43739,524,Yes,2,37400,40878,2011,No
1705,1143,Mastercard,Debit,5313259691069761,44774,972,Yes,2,21147,43862,2020,No
2610,1250,Mastercard,Debit,5249391871473894,45323,845,Yes,1,11857,39904,2011,No
5446,1250,Visa,Debit,4453842040369230,44075,179,Yes,1,21148,38657,2011,No
5419,1250,Visa,Credit,4481967137410492,44805,198,Yes,1,7500,38292,2016,No
4352,1250,Visa,Debit,4009698492021262,44287,907,Yes,2,16261,40391,2016,No
2904,1250,Mastercard,Debit,5695828176341633,44531,792,Yes,2,14116,38838,2015,No
897,1767,Visa,Debit,4190381537189189,45352,939,Yes,1,23677,43831,2020,No
898,1767,Visa,Debit (Prepaid),4495572757942995,44166,474,Yes,3,69,43831,2020,No
201,1072,Mastercard,Debit,5840476864492037,43891,155,No,1,6326,39814,2010,No
1706,1841,Mastercard,Debit,5207003416805344,44013,717,Yes,2,12461,43862,2020,No
1374,1841,Mastercard,Debit,5987109951536861,43556,424,Yes,2,17386,42767,2017,No
1950,1841,Visa,Credit,4076004030170552,45292,180,No,2,11300,43862,2020,No
314,1202,Mastercard,Debit,5905486726598062,41913,426,Yes,1,1,41275,2013,No
4438,1202,Visa,Debit,4367131765938550,45261,935,No,2,1,41852,2014,No
2885,1202,Mastercard,Credit,5690597003085826,45292,546,Yes,2,0,38473,2012,No
1951,235,Visa,Debit,4943014295329210,45444,641,Yes,1,23069,43862,2020,No
1333,235,Visa,Debit,4870540675741457,45383,716,Yes,1,15578,41306,2013,No
5126,235,Mastercard,Debit,5541258980261232,42156,131,Yes,1,29648,39722,2011,No
6064,235,Visa,Credit,4112534725146358,43374,18,Yes,1,25300,40878,2017,No
4757,1766,Amex,Credit,304236119500152,44044,954,Yes,1,8200,40422,2012,No
3011,1766,Mastercard,Debit,5555216812366873,45047,871,Yes,1,9257,39934,2009,No
3684,1766,Visa,Debit,4441595356669115,44378,849,Yes,1,319,37438,2016,No
2066,1766,Mastercard,Debit,5960254965868032,45444,91,Yes,1,5141,38047,2012,No
5665,1702,Visa,Debit,4765160616096366,44682,140,Yes,2,23343,40848,2011,No
5244,1702,Mastercard,Debit,5754587881449040,44501,859,Yes,2,18624,40817,2011,No
2755,1702,Visa,Debit,4044157806268502,44013,642,Yes,1,15145,42095,2015,No
2701,1702,Mastercard,Debit,5717363470674555,43862,98,Yes,2,22787,41000,2012,No
5749,1702,Visa,Debit (Prepaid),4937261009416652,45047,873,Yes,1,94,34669,2011,No
4674,1142,Mastercard,Debit,5114438569807444,43862,461,Yes,2,43984,39692,2013,No
4842,1142,Visa,Credit,4380226554679223,44805,593,Yes,2,20600,41153,2012,No
4217,1142,Mastercard,Debit,5954583689426808,44866,655,Yes,2,29144,39295,2010,No
4368,1653,Mastercard,Debit,5629986215875755,45597,116,Yes,2,25613,40756,2016,No
1707,1982,Mastercard,Debit,5979667204791664,43862,983,Yes,2,24954,43862,2020,No
3482,1982,Mastercard,Debit,5919565574478949,45566,306,Yes,1,24638,40330,2010,No
899,1423,Visa,Credit,4824475251141291,45292,450,Yes,2,3400,43831,2020,No
5863,48,Mastercard,Debit (Prepaid),5640392134523713,44317,10,Yes,2,79,39052,2020,No
3456,48,Visa,Debit,4456924264973452,45352,483,Yes,2,10099,39965,2013,No
1294,48,Visa,Debit,4441378583955445,44896,568,Yes,2,15018,40575,2011,No
6110,1582,Mastercard,Debit,5266773834736915,44470,593,Yes,2,31292,42339,2015,No
5637,656,Visa,Debit,4105075889994254,45444,789,Yes,2,25639,40483,2010,No
900,500,Visa,Debit,4431266757000306,45536,45,Yes,1,21955,43831,2020,No
901,500,Visa,Debit,4005162842417313,43891,501,Yes,1,16319,43831,2020,No
661,500,Mastercard,Debit,5444994064603121,44197,632,Yes,2,14679,43831,2020,No
4049,1862,Visa,Credit,4495571717001479,45170,778,Yes,2,10200,42552,2016,No
1708,1850,Mastercard,Debit,5756191460540395,44743,627,Yes,2,8653,43862,2020,No
4702,1808,Visa,Credit,4982389408699603,44409,536,Yes,2,9100,39692,2008,No
1952,1808,Visa,Credit,4719950506919432,44348,185,Yes,2,4100,43862,2020,No
662,1808,Mastercard,Credit,5855208922240897,44866,32,No,2,10200,43831,2020,No
1184,1808,Mastercard,Debit,5651004451380046,44652,421,Yes,2,12736,39845,2014,No
4264,277,Mastercard,Debit,5733757937326201,45261,487,Yes,1,12930,39661,2008,No
4038,277,Mastercard,Debit,5898229848182386,45383,150,Yes,1,12457,42186,2015,No
2350,277,Visa,Debit (Prepaid),4591853850857691,44105,593,Yes,1,145,42064,2015,No
5362,277,Discover,Credit,6932038043726914,43891,285,Yes,1,8600,36831,2014,No
5864,277,Mastercard,Debit,5948622774414299,42430,985,No,2,14098,39052,2009,No
1953,1716,Visa,Credit,4031363218390318,44378,632,Yes,1,8400,43862,2020,No
3552,516,Mastercard,Debit,5442707945484989,44501,434,Yes,1,16679,41061,2012,No
2292,516,Visa,Debit,4949443440587519,43282,240,Yes,1,13030,40603,2011,No
3406,516,Visa,Debit,4975809545606409,44013,799,Yes,2,14611,39600,2008,No
1709,516,Mastercard,Debit,5777389371749147,45474,168,Yes,2,11740,43862,2020,No
1710,620,Mastercard,Debit,5320405483471856,44317,18,Yes,2,15927,43862,2020,No
4084,159,Mastercard,Debit,5290798363835308,45566,487,Yes,1,14178,34912,2010,No
3223,159,Discover,Credit,6337572896253921,41852,827,Yes,1,5900,37043,2016,No
3815,159,Mastercard,Debit,5502821682729694,44378,883,Yes,2,13955,39264,2008,No
1099,478,Visa,Credit,4564555970607146,44743,200,Yes,1,15600,38749,2011,No
77,478,Mastercard,Debit (Prepaid),5659072921204165,45231,602,Yes,2,10,38353,2011,No
135,478,Mastercard,Debit,5833433820016742,45323,624,No,3,19263,39083,2011,No
5315,772,Mastercard,Debit,5247649544056704,44440,162,Yes,1,38814,42644,2016,No
4858,772,Mastercard,Debit,5073215069137256,45627,541,Yes,1,15297,41518,2013,No
3678,772,Mastercard,Debit (Prepaid),5591003097918979,45047,390,Yes,2,62,37438,2011,No
3323,1537,Mastercard,Debit (Prepaid),5031314717836444,44927,860,Yes,2,51,38869,2006,No
3584,1429,Mastercard,Debit,5192728051393602,45444,461,Yes,1,13201,41791,2014,No
3140,1429,Visa,Debit,4846690288981542,42064,677,Yes,1,12353,41395,2013,No
3560,1429,Visa,Debit,4981608124910367,45323,782,Yes,1,18223,41061,2012,No
2378,1429,Visa,Debit,4284692836848156,43862,396,Yes,1,18757,43160,2018,No
15,1228,Mastercard,Debit,5047012325844667,45536,300,Yes,1,5966,36526,2020,No
4332,1228,Mastercard,Credit,5961782216187026,45597,810,Yes,1,7600,40391,2010,No
5273,1228,Mastercard,Debit,5898436387057618,44835,793,Yes,1,17832,41548,2013,No
3333,1228,Visa,Debit,4200226929304953,44562,587,Yes,1,17536,38869,2007,No
4419,1228,Visa,Debit,4499077671227490,44228,551,No,1,30393,41487,2013,No
2162,991,Visa,Credit,4345940645469625,39295,391,Yes,1,3100,39142,2008,No
902,1249,Visa,Credit,4554286438711298,43862,7,Yes,2,8700,43831,2020,No
4162,1242,Mastercard,Credit,5684630456479793,43952,396,Yes,1,6200,38565,2010,No
5102,1242,Visa,Credit,4243291135739492,45536,603,Yes,1,7400,39356,2019,No
4472,1759,Mastercard,Debit,5582577330932323,45292,605,Yes,2,14801,43313,2018,No
2893,1759,Visa,Credit,4174613161615032,45566,977,Yes,2,11000,38473,2020,No
4478,1759,Amex,Credit,350118327144025,43952,754,Yes,2,9900,43678,2019,No
377,1759,Visa,Debit,4056761456617104,45078,343,Yes,2,15773,43101,2018,No
4232,1759,Visa,Debit,4076578011196322,45383,992,Yes,1,18365,39295,2010,No
266,1759,Discover,Credit,6451744848809895,45200,409,Yes,1,12300,40544,2011,No
4502,1058,Visa,Debit,4106850529116001,43983,205,Yes,1,15721,36404,2011,No
1102,1058,Amex,Credit,303084720106463,45170,130,Yes,1,7100,39114,2009,No
3588,1058,Visa,Credit,4970700220086771,41852,312,Yes,2,8000,41791,2014,No
4102,1058,Mastercard,Credit,5643346576345182,43983,64,Yes,1,7800,37104,2013,No
277,1730,Mastercard,Debit,5016922849464007,44166,869,Yes,1,25429,40544,2011,No
357,1730,Mastercard,Debit,5618794869367731,44228,271,Yes,1,16925,42370,2016,No
5281,1730,Visa,Debit,4084042364575576,45078,24,Yes,1,19450,41548,2013,No
1711,1632,Mastercard,Debit,5694156503465821,44470,775,Yes,2,2264,43862,2020,No
903,1632,Visa,Debit,4068545268912420,43831,884,Yes,1,15914,43831,2020,No
1954,1632,Visa,Debit (Prepaid),4273210469600813,44593,536,Yes,1,58,43862,2020,No
904,1632,Visa,Debit,4210851216153734,45413,812,No,1,22944,43831,2020,No
5971,1224,Mastercard,Debit,5933813396302402,44927,824,No,1,21908,40148,2009,No
3874,1224,Visa,Credit,4549441380872550,44621,975,Yes,2,15700,39630,2011,No
905,1224,Visa,Credit,4425499865708805,45566,933,Yes,1,0,43831,2020,No
2412,1224,Visa,Credit,4144495012148526,45413,73,Yes,1,14800,36617,2007,No
2163,1940,Visa,Credit,4597650893698249,43862,245,Yes,2,5700,39142,2010,No
3859,1940,Mastercard,Credit,5405403307724984,43862,44,Yes,2,9100,39630,2008,No
4218,1940,Mastercard,Debit,5536863303144346,45413,575,Yes,2,8993,39295,2010,No
5451,1940,Discover,Credit,6222030207999751,45078,688,Yes,1,8000,39022,2009,No
3230,1940,Visa,Debit,4910409648688381,44228,257,No,2,311,37043,2011,No
663,1132,Mastercard,Credit,5988513060276966,44136,754,Yes,2,9700,43831,2020,No
1712,1132,Mastercard,Debit,5948144196319683,44378,785,Yes,1,23399,43862,2020,No
217,895,Visa,Credit,4419165641059150,45231,167,Yes,1,10300,39814,2013,No
3483,895,Mastercard,Debit,5670044732419726,45413,368,No,2,12100,40330,2015,No
1116,895,Mastercard,Debit (Prepaid),5490867691921019,43374,222,Yes,2,49,39114,2017,No
4333,1556,Mastercard,Debit,5225389722526534,45170,891,Yes,2,24772,40391,2010,No
1955,1556,Visa,Credit,4965321363827916,44256,413,Yes,2,15300,43862,2020,No
2972,1556,Mastercard,Debit (Prepaid),5497590243197280,44743,306,Yes,2,55,39569,2008,No
412,1556,Amex,Credit,384780807062464,43862,476,Yes,2,11200,43831,2020,No
664,1025,Mastercard,Credit,5098793947794736,44013,488,Yes,2,7800,43831,2020,No
1713,1025,Mastercard,Debit,5948594944639664,43862,386,Yes,1,13558,43862,2020,No
906,1025,Visa,Credit,4655114310829903,44440,146,Yes,1,8500,43831,2020,No
1956,1025,Visa,Debit,4471238909033238,44593,368,Yes,2,11237,43862,2020,No
2075,1972,Amex,Credit,382031359848619,41122,412,No,2,6000,38412,2013,No
5539,1972,Mastercard,Debit,5891567010748213,44805,563,Yes,1,957,39753,2012,No
5321,1972,Amex,Credit,337919115553710,43862,7,Yes,2,4000,43009,2017,No
2466,1972,Mastercard,Credit,5566207489496526,45352,115,Yes,1,4900,38078,2004,No
4041,86,Visa,Debit,4293438216088430,44652,847,Yes,1,7967,42186,2015,No
3178,86,Mastercard,Debit,5738889921774670,43617,261,Yes,2,12490,42491,2016,No
907,86,Visa,Debit,4640548373982017,44013,972,Yes,2,9043,43831,2020,No
1957,344,Visa,Debit,4241836475964924,44896,229,Yes,2,1663,43862,2020,No
665,344,Mastercard,Debit,5943892255232378,44713,355,Yes,2,7283,43831,2020,No
666,344,Mastercard,Debit,5966316752263922,44197,442,Yes,1,23750,43831,2020,No
164,1189,Mastercard,Credit,5194782740689024,44013,83,No,1,8100,39448,2015,No
1958,1189,Visa,Credit,4745341098877385,45200,273,Yes,2,11800,43862,2020,No
4556,1189,Mastercard,Credit,5739094385227541,38777,905,Yes,1,15200,38231,2014,No
2067,1189,Mastercard,Debit,5721768564866906,45566,877,Yes,2,1633,38047,2011,No
6115,921,Visa,Debit,4816027381867141,45231,163,Yes,1,22704,42339,2015,No
3537,921,Visa,Debit,4226627955079711,45566,874,Yes,1,24069,40695,2011,No
3457,921,Visa,Debit,4319734914723878,43952,720,Yes,1,35073,39965,2009,No
4646,921,Mastercard,Debit,5607342055934669,45108,833,Yes,2,17731,39326,2011,No
2541,921,Mastercard,Debit,5535356277127261,44287,557,Yes,1,33980,39173,2010,No
3135,921,Mastercard,Debit,5415658075753990,45352,112,Yes,1,41714,41395,2013,No
2718,921,Mastercard,Debit,5838395313903974,45444,439,No,1,21466,41365,2013,No
4675,921,Mastercard,Debit,5570607538229113,45323,572,Yes,1,30547,39692,2008,No
5873,393,Visa,Debit,4671202000865959,45323,89,Yes,2,9752,39052,2008,No
1055,1254,Mastercard,Debit (Prepaid),5117804114696426,44835,845,Yes,1,114,38384,2009,No
6013,1254,Mastercard,Debit,5488341441971894,41944,689,Yes,2,14934,40513,2010,No
5616,1254,Mastercard,Debit,5141901041171975,45597,270,Yes,1,20294,40483,2010,No
1959,1254,Visa,Debit,4086661906008902,44866,113,No,2,20674,43862,2020,No
2510,1254,Mastercard,Credit,5807865206016117,44317,343,Yes,2,14000,38808,2007,No
4145,212,Visa,Debit,4026278148154052,44958,204,Yes,2,9310,38200,2009,No
908,212,Visa,Debit (Prepaid),4119163020411829,44562,989,Yes,1,60,43831,2020,No
1074,212,Visa,Credit,4937595859195819,39814,747,Yes,1,10200,38384,2008,No
2209,212,Visa,Debit,4960671625007782,40269,645,Yes,2,9477,39508,2014,No
2418,212,Mastercard,Debit,5110273101457986,45505,532,Yes,2,6795,36982,2009,No
4052,212,Amex,Credit,388351194080812,45108,188,Yes,2,900,42917,2017,No
991,1262,Mastercard,Debit,5195133154490046,44013,542,Yes,2,4747,36923,2012,No
3324,1262,Mastercard,Debit,5384973024512821,44652,569,Yes,1,15702,38869,2007,No
2432,1262,Mastercard,Debit,5391743291218892,42736,80,Yes,1,3955,37347,2013,No
3794,122,Visa,Credit,4233666699901617,43891,331,Yes,2,8200,38899,2013,No
2447,122,Mastercard,Credit,5772574383321451,44075,678,Yes,1,5500,37712,2010,No
